가는,0,0,-500,VV+ETM,*,T,가는,Inflect,VV,ETM,가/VV/*+는/ETM/*
간,0,0,-500,VV+ETM,*,T,간,Inflect,VV,ETM,가/VV/*+ㄴ/ETM/*
가은,0,0,-500,VV+ETM,*,T,가은,Inflect,VV,ETM,가/VV/*+은/ETM/*
갈,0,0,-500,VV+ETM,*,T,갈,Inflect,VV,ETM,가/VV/*+ㄹ/ETM/*
가을,0,0,-500,VV+ETM,*,T,가을,Inflect,VV,ETM,가/VV/*+을/ETM/*
가고,0,0,-500,VV+EC,*,F,가고,Inflect,VV,EC,가/VV/*+고/EC/*
가서,0,0,-500,VV+EC,*,F,가서,Inflect,VV,EC,가/VV/*+서/EC/*
가니까,0,0,-500,VV+EC,*,F,가니까,Inflect,VV,EC,가/VV/*+니까/EC/*
가니,0,0,-500,VV+EC,*,F,가니,Inflect,VV,EC,가/VV/*+니/EC/*
가면,0,0,-500,VV+EC,*,T,가면,Inflect,VV,EC,가/VV/*+면/EC/*
가지만,0,0,-500,VV+EC,*,T,가지만,Inflect,VV,EC,가/VV/*+지만/EC/*
가는데,0,0,-500,VV+EC,*,F,가는데,Inflect,VV,EC,가/VV/*+는데/EC/*
간데,0,0,-500,VV+EC,*,F,간데,Inflect,VV,EC,가/VV/*+ㄴ데/EC/*
가은데,0,0,-500,VV+EC,*,F,가은데,Inflect,VV,EC,가/VV/*+은데/EC/*
가면서,0,0,-500,VV+EC,*,F,가면서,Inflect,VV,EC,가/VV/*+면서/EC/*
가며,0,0,-500,VV+EC,*,F,가며,Inflect,VV,EC,가/VV/*+며/EC/*
가러,0,0,-500,VV+EC,*,F,가러,Inflect,VV,EC,가/VV/*+러/EC/*
가려고,0,0,-500,VV+EC,*,F,가려고,Inflect,VV,EC,가/VV/*+려고/EC/*
가려,0,0,-500,VV+EC,*,F,가려,Inflect,VV,EC,가/VV/*+려/EC/*
가도,0,0,-500,VV+EC,*,F,가도,Inflect,VV,EC,가/VV/*+도/EC/*
가다가,0,0,-500,VV+EC,*,F,가다가,Inflect,VV,EC,가/VV/*+다가/EC/*
가자,0,0,-500,VV+EC,*,F,가자,Inflect,VV,EC,가/VV/*+자/EC/*
가자마자,0,0,-500,VV+EC,*,F,가자마자,Inflect,VV,EC,가/VV/*+자마자/EC/*
가고서,0,0,-500,VV+EC,*,F,가고서,Inflect,VV,EC,가/VV/*+고서/EC/*
가고나서,0,0,-500,VV+EC,*,F,가고나서,Inflect,VV,EC,가/VV/*+고나서/EC/*
가도록,0,0,-500,VV+EC,*,T,가도록,Inflect,VV,EC,가/VV/*+도록/EC/*
가게,0,0,-500,VV+EC,*,F,가게,Inflect,VV,EC,가/VV/*+게/EC/*
가더라도,0,0,-500,VV+EC,*,F,가더라도,Inflect,VV,EC,가/VV/*+더라도/EC/*
갈지라도,0,0,-500,VV+EC,*,F,갈지라도,Inflect,VV,EC,가/VV/*+ㄹ지라도/EC/*
가을지라도,0,0,-500,VV+EC,*,F,가을지라도,Inflect,VV,EC,가/VV/*+을지라도/EC/*
갈수록,0,0,-500,VV+EC,*,T,갈수록,Inflect,VV,EC,가/VV/*+ㄹ수록/EC/*
