고,0,0,0,ETM,*,F,고,*,*,*,*
고픈,0,0,0,ETM,*,T,고픈,*,*,*,*
구나라는,0,0,0,ETM,*,T,구나라는,*,*,*,*
기,0,0,0,ETM,*,F,기,*,*,*,*
긴,0,0,0,ETM,*,T,긴,*,*,*,*
냐넌,0,0,0,ETM,*,T,냐넌,*,*,*,*
냐는,0,0,0,ETM,*,T,냐는,*,*,*,*
냐라는,0,0,0,ETM,*,T,냐라는,*,*,*,*
냔,0,0,0,ETM,*,T,냔,*,*,*,*
냬는,0,0,0,ETM,*,T,냬는,*,*,*,*
너냔,0,0,0,ETM,*,T,너냔,*,*,*,*
넌,0,0,0,ETM,*,T,넌,*,*,*,*
넌다넌,0,0,0,ETM,*,T,넌다넌,*,*,*,*
넌단,0,0,0,ETM,*,T,넌단,*,*,*,*
네라는,0,0,0,ETM,*,T,네라는,*,*,*,*
노라는,0,0,0,ETM,*,T,노라는,*,*,*,*
노라던,0,0,0,ETM,*,T,노라던,*,*,*,*
노란,0,0,0,ETM,*,T,노란,*,*,*,*
느냐는,0,0,0,ETM,*,T,느냐는,*,*,*,*
느냐라는,0,0,0,ETM,*,T,느냐라는,*,*,*,*
느냔,0,0,0,ETM,*,T,느냔,*,*,*,*
는,0,0,0,ETM,*,T,는,*,*,*,*
는가라는,0,0,0,ETM,*,T,는가라는,*,*,*,*
는가란,0,0,0,ETM,*,T,는가란,*,*,*,*
는구나는,0,0,0,ETM,*,T,는구나는,*,*,*,*
는구나라는,0,0,0,ETM,*,T,는구나라는,*,*,*,*
는다,0,0,0,ETM,*,F,는다,*,*,*,*
는다넌,0,0,0,ETM,*,T,는다넌,*,*,*,*
는다는,0,0,0,ETM,*,T,는다는,*,*,*,*
는다던,0,0,0,ETM,*,T,는다던,*,*,*,*
는다라는,0,0,0,ETM,*,T,는다라는,*,*,*,*
는단,0,0,0,ETM,*,T,는단,*,*,*,*
는대는,0,0,0,ETM,*,T,는대는,*,*,*,*
늠,0,0,0,ETM,*,T,늠,*,*,*,*
능,0,0,0,ETM,*,T,능,*,*,*,*
니까라는,0,0,0,ETM,*,T,니까라는,*,*,*,*
다,0,0,0,ETM,*,F,다,*,*,*,*
다넌,0,0,0,ETM,*,T,다넌,*,*,*,*
다는,0,0,0,ETM,*,T,다는,*,*,*,*
다던,0,0,0,ETM,*,T,다던,*,*,*,*
다라는,0,0,0,ETM,*,T,다라는,*,*,*,*
다란,0,0,0,ETM,*,T,다란,*,*,*,*
단,0,0,0,ETM,*,T,단,*,*,*,*
단다는,0,0,0,ETM,*,T,단다는,*,*,*,*
달,0,0,0,ETM,*,T,달,*,*,*,*
대는,0,0,0,ETM,*,T,대는,*,*,*,*
더냐는,0,0,0,ETM,*,T,더냐는,*,*,*,*
더냔,0,0,0,ETM,*,T,더냔,*,*,*,*
더니,0,0,0,ETM,*,F,더니,*,*,*,*
더라는,0,0,0,ETM,*,T,더라는,*,*,*,*
더란,0,0,0,ETM,*,T,더란,*,*,*,*
던,0,0,0,ETM,*,T,던,*,*,*,*
드라는,0,0,0,ETM,*,T,드라는,*,*,*,*
드란,0,0,0,ETM,*,T,드란,*,*,*,*
드래는,0,0,0,ETM,*,T,드래는,*,*,*,*
든,0,0,0,ETM,*,T,든,*,*,*,*
라넌,0,0,0,ETM,*,T,라넌,*,*,*,*
라느냐는,0,0,0,ETM,*,T,라느냐는,*,*,*,*
라는,0,0,0,ETM,*,T,라는,*,*,*,*
라던,0,0,0,ETM,*,T,라던,*,*,*,*
라든,0,0,0,ETM,*,T,라든,*,*,*,*
란,0,0,0,ETM,*,T,란,*,*,*,*
란다는,0,0,0,ETM,*,T,란다는,*,*,*,*
랄,0,0,0,ETM,*,T,랄,*,*,*,*
래는,0,0,0,ETM,*,T,래는,*,*,*,*
랜,0,0,0,ETM,*,T,랜,*,*,*,*
랠,0,0,0,ETM,*,T,랠,*,*,*,*
랴는,0,0,0,ETM,*,T,랴는,*,*,*,*
런,0,0,0,ETM,*,T,런,*,*,*,*
