ㅓㅆ,0,0,0,VX,*,F,ㅓㅆ,*,*,*,*
ㅕㅆ,0,0,0,VX,*,F,ㅕㅆ,*,*,*,*
가,0,0,0,VX,*,F,가,*,*,*,*
가지,0,0,0,VX,*,F,가지,*,*,*,*
갑,0,0,0,VX,*,T,갑,*,*,*,*
갖,0,0,0,VX,*,T,갖,*,*,*,*
걸걸,0,0,0,VX,*,T,걸걸,*,*,*,*
계시,0,0,0,VX,*,F,계시,*,*,*,*
굴,0,0,0,VX,*,T,굴,*,*,*,*
그렇,0,0,0,VX,*,T,그렇,*,*,*,*
기시,0,0,0,VX,*,F,기시,*,*,*,*
나,0,0,0,VX,*,F,나,*,*,*,*
나가,0,0,0,VX,*,F,나가,*,*,*,*
나오,0,0,0,VX,*,F,나오,*,*,*,*
나지,0,0,0,VX,*,F,나지,*,*,*,*
내,0,0,0,VX,*,F,내,*,*,*,*
내놓,0,0,0,VX,*,T,내놓,*,*,*,*
내려,0,0,0,VX,*,F,내려,*,*,*,*
넘어가,0,0,0,VX,*,F,넘어가,*,*,*,*
넣,0,0,0,VX,*,T,넣,*,*,*,*
놓,0,0,0,VX,*,T,놓,*,*,*,*
달,0,0,0,VX,*,T,달,*,*,*,*
달라,0,0,0,VX,*,F,달라,*,*,*,*
대,0,0,0,VX,*,F,대,*,*,*,*
대하,0,0,0,VX,*,F,대하,*,*,*,*
도,0,0,0,VX,*,F,도,*,*,*,*
되,0,0,0,VX,*,F,되,*,*,*,*
두,0,0,0,VX,*,F,두,*,*,*,*
드리,0,0,0,VX,*,F,드리,*,*,*,*
들,0,0,0,VX,*,T,들,*,*,*,*
들어가,0,0,0,VX,*,F,들어가,*,*,*,*
들어내,0,0,0,VX,*,F,들어내,*,*,*,*
들이,0,0,0,VX,*,F,들이,*,*,*,*
듯하,0,0,0,VX,*,F,듯하,*,*,*,*
디,0,0,0,VX,*,F,디,*,*,*,*
디리,0,0,0,VX,*,F,디리,*,*,*,*
때리,0,0,0,VX,*,F,때리,*,*,*,*
마,0,0,0,VX,*,F,마,*,*,*,*
마지않,0,0,0,VX,*,T,마지않,*,*,*,*
만들,0,0,0,VX,*,T,만들,*,*,*,*
만하,0,0,0,VX,*,F,만하,*,*,*,*
말,0,0,0,VX,*,T,말,*,*,*,*
말리,0,0,0,VX,*,F,말리,*,*,*,*
먹,0,0,0,VX,*,T,먹,*,*,*,*
못하,0,0,0,VX,*,F,못하,*,*,*,*
못허,0,0,0,VX,*,F,못허,*,*,*,*
못히,0,0,0,VX,*,F,못히,*,*,*,*
묵,0,0,0,VX,*,T,묵,*,*,*,*
뭇허,0,0,0,VX,*,F,뭇허,*,*,*,*
바라,0,0,0,VX,*,F,바라,*,*,*,*
바치,0,0,0,VX,*,F,바치,*,*,*,*
버리,0,0,0,VX,*,F,버리,*,*,*,*
번지,0,0,0,VX,*,F,번지,*,*,*,*
법하,0,0,0,VX,*,F,법하,*,*,*,*
베,0,0,0,VX,*,F,베,*,*,*,*
벼리,0,0,0,VX,*,F,벼리,*,*,*,*
보,0,0,0,VX,*,F,보,*,*,*,*
